,From,To,Weight
5273,Pingzhong Tang,Qing He 0003,1
5274,Pingzhong Tang,Xiang Ao,1
5275,Balajee Vamanan,Hamed Rezaei,1
5276,Jinxing Yu,Mingming Sun,1
5277,Jinxing Yu,Ping Li 0001,1
5278,Jinxing Yu,Xin Wang,1
5279,Jinxing Yu,Xu Li,1
5280,Mingming Sun,Xin Wang,1
5281,Mingming Sun,Xu Li,2
5282,Ping Li 0001,Xin Wang,1
5283,Ping Li 0001,Xu Li,2
5284,Xin Wang,Xu Li,1
5285,Peng Yang,Ping Li 0001,1
5286,Amr Azzam,Axel Polleres,1
5287,Amr Azzam,Javier D. Fernández,1
5288,Amr Azzam,Maribel Acosta,1
5289,Amr Azzam,Martin Beno,1
5290,Axel Polleres,Javier D. Fernández,1
5291,Axel Polleres,Maribel Acosta,1
5292,Axel Polleres,Martin Beno,1
5293,Javier D. Fernández,Maribel Acosta,1
5294,Javier D. Fernández,Martin Beno,1
5295,Maribel Acosta,Martin Beno,1
5296,Ren Li,Shi Wang,1
5297,Ren Li,Yanan Cao,1
5298,Ren Li,Yanbing Liu,1
5299,Ren Li,Zheng Fang 0002,1
5300,Ren Li,Zhenyu Zhang 0006,1
5301,Shi Wang,Yanan Cao,1
5302,Shi Wang,Yanbing Liu,1
5303,Shi Wang,Zheng Fang 0002,1
5304,Shi Wang,Zhenyu Zhang 0006,1
5305,Yanan Cao,Zheng Fang 0002,1
5306,Yanan Cao,Zhenyu Zhang 0006,1
5307,Yanbing Liu,Zheng Fang 0002,1
5308,Yanbing Liu,Zhenyu Zhang 0006,1
5309,Zheng Fang 0002,Zhenyu Zhang 0006,1
5310,Hongning Wang,Jibang Wu,1
5311,Hongning Wang,Renqin Cai,1
5312,Jibang Wu,Renqin Cai,1
5313,Anthony Z. Liu,Ece Kamar,1
5314,Anthony Z. Liu,Gabriel Matute,1
5315,Anthony Z. Liu,Isaac Fung,1
5316,Anthony Z. Liu,Santiago Guerra,1
5317,Anthony Z. Liu,Walter S. Lasecki,1
5318,Ece Kamar,Gabriel Matute,1
5319,Ece Kamar,Isaac Fung,1
5320,Ece Kamar,Santiago Guerra,1
5321,Ece Kamar,Walter S. Lasecki,1
5322,Gabriel Matute,Isaac Fung,1
5323,Gabriel Matute,Santiago Guerra,1
5324,Gabriel Matute,Walter S. Lasecki,1
5325,Isaac Fung,Santiago Guerra,1
5326,Isaac Fung,Walter S. Lasecki,1
5327,Santiago Guerra,Walter S. Lasecki,1
5328,Daria Stepanova 0001,Evgeny Kharlamov,1
5329,Daria Stepanova 0001,Jannik Strötgen,1
5330,Daria Stepanova 0001,Mohamed H. Gad-Elrab,1
5331,Daria Stepanova 0001,Trung-Kien Tran,1
5332,Evgeny Kharlamov,Jannik Strötgen,1
5333,Evgeny Kharlamov,Mohamed H. Gad-Elrab,1
5334,Evgeny Kharlamov,Trung-Kien Tran,1
5335,Jannik Strötgen,Mohamed H. Gad-Elrab,1
5336,Jannik Strötgen,Trung-Kien Tran,1
5337,Mohamed H. Gad-Elrab,Trung-Kien Tran,1
5338,Dongmin Park,Hwanjun Song,2
5339,Dongmin Park,Jae-Gil Lee 0001,2
5340,Dongmin Park,Minseok Kim,2
5341,Jianbo Wang,Wenjie Hu,1
5342,Jianbo Wang,Xuanwen Huang,1
5343,Jianbo Wang,Yang Yang 0009,1
5344,Jianbo Wang,Ziqiang Cheng,1
5345,Wenjie Hu,Xuanwen Huang,1
5346,Wenjie Hu,Yang Yang 0009,1
5347,Wenjie Hu,Ziqiang Cheng,1
5348,Xuanwen Huang,Yang Yang 0009,1
5349,Xuanwen Huang,Ziqiang Cheng,1
5350,Yang Yang 0009,Ziqiang Cheng,1
5351,Jianye Yang,Long Yuan,1
5352,Jianye Yang,Lu Qin,1
5353,Jianye Yang,Xuemin Lin 0001,1
5354,Jianye Yang,Zi Chen,1
5355,Long Yuan,Lu Qin,1
5356,Long Yuan,Xuemin Lin 0001,1
5357,Long Yuan,Zi Chen,1
5358,Lu Qin,Xuemin Lin 0001,1
5359,Lu Qin,Zi Chen,1
5360,Xuemin Lin 0001,Zi Chen,1
5361,Guojie Song,Lichen Jin,1
5362,Guojie Song,Yilun Jin,2
5363,Guojie Song,Yizhou Zhang,1
5364,Lichen Jin,Yilun Jin,1
5365,Lichen Jin,Yizhou Zhang,1
5366,Yilun Jin,Yizhou Zhang,1
5367,Achir Kalra,Cristian Borcea,1
5368,Achir Kalra,Shuai Zhao,1
5369,Achir Kalra,Yi Chen 0001,1
5370,Cristian Borcea,Shuai Zhao,2
5371,Cristian Borcea,Yi Chen 0001,2
5372,Shuai Zhao,Yi Chen 0001,2
5373,Dongxiang Zhang,Kian-Lee Tan,1
5374,Dongxiang Zhang,Sai Wu,1
5375,Dongxiang Zhang,Yanyan Shen,1
5376,Dongxiang Zhang,Yuyang Nie,1
5377,Kian-Lee Tan,Sai Wu,1
5378,Kian-Lee Tan,Yanyan Shen,1
5379,Kian-Lee Tan,Yuyang Nie,1
5380,Sai Wu,Yanyan Shen,1
5381,Sai Wu,Yuyang Nie,1
5382,Yanyan Shen,Yuyang Nie,1
5383,Alexandrin Popescul,Bernhard Brodowsky,1
5384,Alexandrin Popescul,Marc Najork,1
5385,Alexandrin Popescul,Michael Bendersky,1
5386,Alexandrin Popescul,Przemek Gajda,1
5387,Alexandrin Popescul,Sergey Novikov,1
5388,Alexandrin Popescul,Shuguang Han,1
5389,Bernhard Brodowsky,Marc Najork,1
5390,Bernhard Brodowsky,Michael Bendersky,1
5391,Bernhard Brodowsky,Przemek Gajda,1
5392,Bernhard Brodowsky,Sergey Novikov,1
5393,Bernhard Brodowsky,Shuguang Han,1
5394,Marc Najork,Przemek Gajda,1
5395,Marc Najork,Sergey Novikov,1
5396,Marc Najork,Shuguang Han,1
5397,Michael Bendersky,Przemek Gajda,1
5398,Michael Bendersky,Sergey Novikov,1
5399,Michael Bendersky,Shuguang Han,1
5400,Przemek Gajda,Sergey Novikov,1
5401,Przemek Gajda,Shuguang Han,1
5402,Sergey Novikov,Shuguang Han,1
5403,Fei Cai,Yanxiang Ling,1
5404,Honghui Chen,Yanxiang Ling,1
5405,Maarten de Rijke,Yanxiang Ling,1
5406,Daniel Barkoczi,Pantelis Pipergias Analytis,1
5407,Daniel Barkoczi,Philipp Lorenz-Spreen,1
5408,Daniel Barkoczi,Stefan Herzog,1
5409,Pantelis Pipergias Analytis,Philipp Lorenz-Spreen,1
5410,Pantelis Pipergias Analytis,Stefan Herzog,1
5411,Philipp Lorenz-Spreen,Stefan Herzog,1
5412,Jamie Callan,Zhuyun Dai,1
5413,Evan Delord,Latifur Khan,1
5414,Evan Delord,Yigong Wang,1
5415,Evan Delord,Yu Lin,1
5416,Evan Delord,Zhuoyi Wang,1
5417,Latifur Khan,Yigong Wang,1
5418,Latifur Khan,Yu Lin,2
5419,Latifur Khan,Zhuoyi Wang,1
5420,Yigong Wang,Yu Lin,1
5421,Yigong Wang,Zhuoyi Wang,1
5422,Yu Lin,Zhuoyi Wang,1
5423,Austin Hounsel,Jordan Holland,1
5424,Austin Hounsel,Kevin Borgolte,1
5425,Austin Hounsel,Nick Feamster,1
5426,Austin Hounsel,Paul Schmitt,1
5427,Jordan Holland,Kevin Borgolte,1
5428,Jordan Holland,Nick Feamster,1
5429,Jordan Holland,Paul Schmitt,1
5430,Kevin Borgolte,Nick Feamster,2
5431,Kevin Borgolte,Paul Schmitt,1
5432,Nick Feamster,Paul Schmitt,1
5433,Elena Zheleva,Kathryn Vasilaky,1
5434,Elena Zheleva,Ragib Ahsan,1
5435,Elena Zheleva,Yifan Zhang,1
5436,Elena Zheleva,Zohreh Ovaisi,1
5437,Kathryn Vasilaky,Ragib Ahsan,1
5438,Kathryn Vasilaky,Yifan Zhang,1
5439,Kathryn Vasilaky,Zohreh Ovaisi,1
5440,Ragib Ahsan,Yifan Zhang,1
5441,Ragib Ahsan,Zohreh Ovaisi,1
5442,Yifan Zhang,Zohreh Ovaisi,1
5443,Gjergji Kasneci,Klaus Broelemann,2
5444,Gjergji Kasneci,Martin Pawelczyk,2
5445,Klaus Broelemann,Martin Pawelczyk,2
5446,Jinxin Chang,Longbiao Wang,1
5447,Jinxin Chang,Ruifang He,1
5448,Jinxin Chang,Ruifang Wang,1
5449,Jinxin Chang,Ting Yang,1
5450,Jinxin Chang,Xiangyu Zhao,1
5451,Longbiao Wang,Ruifang He,1
5452,Longbiao Wang,Ruifang Wang,1
5453,Longbiao Wang,Ting Yang,1
5454,Longbiao Wang,Xiangyu Zhao,1
5455,Ruifang He,Ruifang Wang,1
5456,Ruifang He,Ting Yang,1
5457,Ruifang He,Xiangyu Zhao,1
5458,Ruifang Wang,Ting Yang,1
5459,Ruifang Wang,Xiangyu Zhao,1
5460,Ting Yang,Xiangyu Zhao,1
5461,Binny Mathew,Florian Lemmerich,1
5462,Binny Mathew,Markus Strohmaier,1
5463,Binny Mathew,Sandipan Sikdar,1
5464,Florian Lemmerich,Markus Strohmaier,1
5465,Florian Lemmerich,Sandipan Sikdar,1
5466,Markus Strohmaier,Sandipan Sikdar,1
5467,Ankan Saha,Chun Lo,1
5468,Ankan Saha,Emilie de Longueau,1
5469,Ankan Saha,Shaunak Chatterjee,1
5470,Chun Lo,Emilie de Longueau,1
5471,Chun Lo,Shaunak Chatterjee,1
5472,Emilie de Longueau,Shaunak Chatterjee,1
5473,Abigail Paradise,Aviad Elyashar,1
5474,Abigail Paradise,Rami Puzis,1
5475,Abigail Paradise,Sagi Uziel,1
5476,Aviad Elyashar,Rami Puzis,1
5477,Aviad Elyashar,Sagi Uziel,1
5478,Rami Puzis,Sagi Uziel,1
5479,Chandan K. Reddy,Khoa D. Doan,1
5480,Chris Xiaoxuan Lu,Yang Li 0073,1
5481,Chris Xiaoxuan Lu,Yuanbo Xiangli,1
5482,Chris Xiaoxuan Lu,Zhengxiong Li,1
5483,Yang Li 0073,Yuanbo Xiangli,1
5484,Yang Li 0073,Zhengxiong Li,1
5485,Yuanbo Xiangli,Zhengxiong Li,1
5486,Arman Noroozian,Bram Klievink,1
5487,Arman Noroozian,Fieke Miedema,1
5488,Arman Noroozian,Michel van Eeten,1
5489,Arman Noroozian,Rolf van Wegberg,1
5490,Arman Noroozian,Ugur Akyazi,1
5491,Bram Klievink,Fieke Miedema,1
5492,Bram Klievink,Michel van Eeten,1
5493,Bram Klievink,Rolf van Wegberg,1
5494,Bram Klievink,Ugur Akyazi,1
5495,Fieke Miedema,Michel van Eeten,1
5496,Fieke Miedema,Rolf van Wegberg,1
5497,Fieke Miedema,Ugur Akyazi,1
5498,Michel van Eeten,Rolf van Wegberg,1
5499,Michel van Eeten,Ugur Akyazi,1
5500,Rolf van Wegberg,Ugur Akyazi,1
5501,Anton Tsitsulin,Bryan Perozzi,1
5502,Anton Tsitsulin,Marina Munkhoeva,1
5503,Bryan Perozzi,Marina Munkhoeva,1
5504,Aron Szanto,David C. Parkes,1
5505,Aron Szanto,Nir Rosenfeld,1
5506,David C. Parkes,Nir Rosenfeld,1
5507,Binbin Hu,Jiayu Tang,1
5508,Binbin Hu,Jinghua Feng,1
5509,Binbin Hu,Qing He 0003,1
5510,Binbin Hu,Qiwei Zhong,1
5511,Binbin Hu,Xiang Ao,1
5512,Binbin Hu,Yang Liu 0200,1
5513,Daniele Quercia,Krisztián Zsolt Varga,1
5514,Daniele Quercia,Luca Maria Aiello,1
5515,Daniele Quercia,Minje Choi,1
5516,Krisztián Zsolt Varga,Luca Maria Aiello,1
5517,Krisztián Zsolt Varga,Minje Choi,1
5518,Luca Maria Aiello,Minje Choi,1
5519,Abraham Bernstein,Daniele Dell'Aglio,1
5520,Huajun Chen,Jiaoyan Chen,1
5521,Huajun Chen,Ningyu Zhang,1
5522,Huajun Chen,Shumin Deng,1
5523,Huajun Chen,Wei Zhang 0127,1
5524,Huajun Chen,Zhanlin Sun,1
5525,Jiaoyan Chen,Ningyu Zhang,1
5526,Jiaoyan Chen,Shumin Deng,1
5527,Jiaoyan Chen,Wei Zhang 0127,1
5528,Jiaoyan Chen,Zhanlin Sun,1
5529,Ningyu Zhang,Shumin Deng,1
5530,Ningyu Zhang,Wei Zhang 0127,1
5531,Ningyu Zhang,Zhanlin Sun,1
5532,Shumin Deng,Wei Zhang 0127,1
5533,Shumin Deng,Zhanlin Sun,1
5534,Wei Zhang 0127,Zhanlin Sun,1
5535,C. Seshadhri,Shweta Jain 0003,1
5536,Charalampos E. Tsourakakis,David García-Soriano,1
5537,Charalampos E. Tsourakakis,Francesco Bonchi,1
5538,Charalampos E. Tsourakakis,Konstantin Kutzkov,1
5539,David García-Soriano,Francesco Bonchi,1
5540,David García-Soriano,Konstantin Kutzkov,1
5541,Francesco Bonchi,Konstantin Kutzkov,1
5542,Fuqiang Yu,Hua Lu 0001,1
5543,Fuqiang Yu,Lizhen Cui,1
5544,Fuqiang Yu,Qingzhong Li,1
5545,Fuqiang Yu,Wei Guo,1
5546,Fuqiang Yu,Xudong Lu,1
5547,Hua Lu 0001,Lizhen Cui,1
5548,Hua Lu 0001,Qingzhong Li,1
5549,Hua Lu 0001,Wei Guo,1
5550,Hua Lu 0001,Xudong Lu,1
5551,Lizhen Cui,Qingzhong Li,1
5552,Lizhen Cui,Wei Guo,1
5553,Lizhen Cui,Xudong Lu,1
5554,Qingzhong Li,Wei Guo,1
5555,Qingzhong Li,Xudong Lu,1
5556,Wei Guo,Xudong Lu,1
5557,Anshumali Shrivastava,Benjamin Coleman,1
5558,Deguang Kong,Jian Yang,1
5559,Deguang Kong,Miao Lu,1
5560,Deguang Kong,Nitesh V. Chawla,1
5561,Deguang Kong,Suleyman Cetintas,1
5562,Deguang Kong,Xian Wu,1
5563,Jian Yang,Miao Lu,1
5564,Jian Yang,Nitesh V. Chawla,1
5565,Jian Yang,Suleyman Cetintas,1
5566,Jian Yang,Xian Wu,1
5567,Miao Lu,Nitesh V. Chawla,1
5568,Miao Lu,Suleyman Cetintas,1
5569,Miao Lu,Xian Wu,1
5570,Nitesh V. Chawla,Suleyman Cetintas,1
5571,Suleyman Cetintas,Xian Wu,1
5572,Song Zuo,Sébastien Lahaie,1
5573,Song Zuo,Vahab S. Mirrokni,1
5574,Song Zuo,Yuan Deng,1
5575,Sébastien Lahaie,Vahab S. Mirrokni,1
5576,Sébastien Lahaie,Yuan Deng,1
5577,Vahab S. Mirrokni,Yuan Deng,1
5578,Cane Wing-Ki Leung,Haojie Pan,1
5579,Cane Wing-Ki Leung,Hongming Zhang,1
5580,Cane Wing-Ki Leung,Xin Liu 0039,1
5581,Cane Wing-Ki Leung,Yangqiu Song,1
5582,Haojie Pan,Hongming Zhang,1
5583,Haojie Pan,Xin Liu 0039,2
5584,Haojie Pan,Yangqiu Song,2
5585,Hongming Zhang,Xin Liu 0039,1
5586,Hongming Zhang,Yangqiu Song,1
5587,Xin Liu 0039,Yangqiu Song,2
5588,Howard Leung,Qianhui Men,1
5589,Howard Leung,Qing Li 0001,1
5590,Howard Leung,Xianjin Chao,1
5591,Howard Leung,Xiaoya Chong,1
5592,Qianhui Men,Qing Li 0001,1
5593,Qianhui Men,Xianjin Chao,1
5594,Qianhui Men,Xiaoya Chong,1
5595,Qing Li 0001,Xianjin Chao,1
5596,Qing Li 0001,Xiaoya Chong,1
5597,Xianjin Chao,Xiaoya Chong,1
5598,Defu Lian,Enhong Chen,3
5599,Defu Lian,Qi Liu 0003,1
5600,Enhong Chen,Qi Liu 0003,2
5601,Suhang Wang,Tsung-Yu Hsieh,1
5602,Suhang Wang,Vasant G. Honavar,1
5603,Tsung-Yu Hsieh,Vasant G. Honavar,1
5604,Tsung-Yu Hsieh,Xianfeng Tang,1
5605,Tsung-Yu Hsieh,Yiwei Sun,1
5606,Vasant G. Honavar,Xianfeng Tang,1
5607,Vasant G. Honavar,Yiwei Sun,1
5608,Irwin King,Jiani Zhang 0001,1
5609,Irwin King,Xinyu Fu 0004,1
5610,Irwin King,Ziqiao Meng,1
5611,Jiani Zhang 0001,Xinyu Fu 0004,1
5612,Jiani Zhang 0001,Ziqiao Meng,1
5613,Xinyu Fu 0004,Ziqiao Meng,1
5614,HyungSeok Song,Kijung Shin,1
5615,HyungSeok Song,Se-eun Yoon,1
5616,HyungSeok Song,Yung Yi,1
5617,Kijung Shin,Se-eun Yoon,2
5618,Kijung Shin,Yung Yi,1
5619,Se-eun Yoon,Yung Yi,1
5620,Carlos Toxtli,Chun-Wei Chiang,1
5621,Carlos Toxtli,Jeffrey P. Bigham,1
5622,Carlos Toxtli,Saiph Savage,2
5623,Carlos Toxtli,Susumu Saito,1
5624,Chun-Wei Chiang,Jeffrey P. Bigham,1
5625,Chun-Wei Chiang,Saiph Savage,1
5626,Chun-Wei Chiang,Susumu Saito,1
5627,Jeffrey P. Bigham,Saiph Savage,1
5628,Jeffrey P. Bigham,Susumu Saito,1
5629,Saiph Savage,Susumu Saito,1
5630,Bevan Koopman,Guido Zuccon,2
5631,Bevan Koopman,Harrisen Scells,2
5632,Bevan Koopman,Justin Clark,1
5633,Guido Zuccon,Harrisen Scells,2
5634,Guido Zuccon,Justin Clark,1
5635,Harrisen Scells,Justin Clark,1
5636,Davide Mottin,Matteo Lissandrini,1
5637,Davide Mottin,Themis Palpanas,1
5638,Davide Mottin,Yannis Velegrakis,1
5639,Matteo Lissandrini,Themis Palpanas,1
5640,Matteo Lissandrini,Yannis Velegrakis,1
5641,Themis Palpanas,Yannis Velegrakis,1
5642,Chao Gou,Lan Yan,1
5643,Chao Gou,Shaocong Mo,1
5644,Chao Gou,Wenbo Zheng,1
5645,Lan Yan,Shaocong Mo,1
5646,Lan Yan,Wenbo Zheng,1
5647,Shaocong Mo,Wenbo Zheng,1
5648,Arijit Khan,Sourav Sen Gupta,1
5649,Arijit Khan,Xi Tong Lee,1
5650,Arijit Khan,Xuan Liu,1
5651,Arijit Khan,Yu Hann Ong,1
5652,Sourav Sen Gupta,Xi Tong Lee,1
5653,Sourav Sen Gupta,Xuan Liu,1
5654,Sourav Sen Gupta,Yu Hann Ong,1
5655,Xi Tong Lee,Xuan Liu,1
5656,Xi Tong Lee,Yu Hann Ong,1
5657,Xuan Liu,Yu Hann Ong,1
5658,Athanasios Andreou,Fabrício Benevenuto,1
5659,Athanasios Andreou,Lucas Santos de Oliveira,1
5660,Athanasios Andreou,Márcio Silva,1
5661,Athanasios Andreou,Oana Goga,1
5662,Athanasios Andreou,Pedro Olmo Stancioli Vaz de Melo,1
5663,Fabrício Benevenuto,Lucas Santos de Oliveira,1
5664,Fabrício Benevenuto,Márcio Silva,1
5665,Fabrício Benevenuto,Oana Goga,1
5666,Fabrício Benevenuto,Pedro Olmo Stancioli Vaz de Melo,2
5667,Lucas Santos de Oliveira,Márcio Silva,1
5668,Lucas Santos de Oliveira,Oana Goga,1
5669,Lucas Santos de Oliveira,Pedro Olmo Stancioli Vaz de Melo,1
5670,Márcio Silva,Oana Goga,1
5671,Márcio Silva,Pedro Olmo Stancioli Vaz de Melo,1
5672,Oana Goga,Pedro Olmo Stancioli Vaz de Melo,1
5673,Fei Chen,Jiashi Feng,1
5674,Fei Chen,Mi Luo,1
5675,Fei Chen,Pengxiang Cheng,1
5676,Fei Chen,Xiuqiang He,1
5677,Fei Chen,Zhenguo Li,1
5678,Fei Chen,Zhenhua Dong,1
5679,Jiashi Feng,Mi Luo,1
5680,Jiashi Feng,Pengxiang Cheng,1
5681,Jiashi Feng,Xiuqiang He,1
5682,Jiashi Feng,Zhenguo Li,1
5683,Jiashi Feng,Zhenhua Dong,1
5684,Mi Luo,Pengxiang Cheng,1
5685,Mi Luo,Xiuqiang He,1
5686,Mi Luo,Zhenguo Li,1
5687,Mi Luo,Zhenhua Dong,1
5688,Pengxiang Cheng,Xiuqiang He,1
5689,Pengxiang Cheng,Zhenguo Li,1
5690,Pengxiang Cheng,Zhenhua Dong,1
5691,Xiuqiang He,Zhenhua Dong,1
5692,Zhenguo Li,Zhenhua Dong,1
5693,Kevyn Collins-Thompson,Mengqiu Teng,1
5694,Kevyn Collins-Thompson,Paul N. Bennett,1
5695,Kevyn Collins-Thompson,Rohail Syed,1
5696,Kevyn Collins-Thompson,Shamsi T. Iqbal,1
5697,Kevyn Collins-Thompson,Shane Williams,1
5698,Kevyn Collins-Thompson,Wendy W. Tay,1
5699,Mengqiu Teng,Paul N. Bennett,1
5700,Mengqiu Teng,Rohail Syed,1
5701,Mengqiu Teng,Shamsi T. Iqbal,1
5702,Mengqiu Teng,Shane Williams,1
5703,Mengqiu Teng,Wendy W. Tay,1
5704,Paul N. Bennett,Rohail Syed,1
5705,Paul N. Bennett,Shamsi T. Iqbal,1
5706,Paul N. Bennett,Shane Williams,1
5707,Paul N. Bennett,Wendy W. Tay,1
5708,Rohail Syed,Shamsi T. Iqbal,1
5709,Rohail Syed,Shane Williams,1
5710,Rohail Syed,Wendy W. Tay,1
5711,Shamsi T. Iqbal,Shane Williams,1
5712,Shamsi T. Iqbal,Wendy W. Tay,1
5713,Shane Williams,Wendy W. Tay,1
5714,Elijah Hill,Francesca Spezzano,1
5715,Elijah Hill,Mayson Green,1
5716,Elijah Hill,Nikesh Joshi,1
5717,Francesca Spezzano,Mayson Green,1
5718,Francesca Spezzano,Nikesh Joshi,1
5719,Mayson Green,Nikesh Joshi,1
5720,Ed Chi,Georgios Roumpos,1
5721,Ed Chi,Harish Ganapathy,1
5722,Ed Chi,Heng-Tze Cheng,1
5723,Ed Chi,Jyun-Yu Jiang,1
5724,Ed Chi,Nitin Jindal,1
5725,Ed Chi,Pei Cao,1
5726,Ed Chi,Tao Wu,1
5727,Ed Chi,Wei Wang 0010,1
5728,Ed Chi,Xinyang Yi,1
5729,Georgios Roumpos,Harish Ganapathy,1
5730,Georgios Roumpos,Heng-Tze Cheng,1
5731,Georgios Roumpos,Jyun-Yu Jiang,1
5732,Georgios Roumpos,Nitin Jindal,1
5733,Georgios Roumpos,Pei Cao,1
5734,Georgios Roumpos,Tao Wu,1
5735,Georgios Roumpos,Wei Wang 0010,1
5736,Georgios Roumpos,Xinyang Yi,1
5737,Harish Ganapathy,Heng-Tze Cheng,1
5738,Harish Ganapathy,Jyun-Yu Jiang,1
5739,Harish Ganapathy,Nitin Jindal,1
5740,Harish Ganapathy,Pei Cao,1
5741,Harish Ganapathy,Tao Wu,1
5742,Harish Ganapathy,Wei Wang 0010,1
5743,Harish Ganapathy,Xinyang Yi,1
5744,Heng-Tze Cheng,Jyun-Yu Jiang,1
5745,Heng-Tze Cheng,Wei Wang 0010,1
5746,Heng-Tze Cheng,Xinyang Yi,1
5747,Jyun-Yu Jiang,Nitin Jindal,1
5748,Jyun-Yu Jiang,Pei Cao,1
5749,Jyun-Yu Jiang,Tao Wu,1
5750,Jyun-Yu Jiang,Xinyang Yi,1
5751,Nitin Jindal,Wei Wang 0010,1
5752,Nitin Jindal,Xinyang Yi,1
5753,Pei Cao,Wei Wang 0010,1
5754,Pei Cao,Xinyang Yi,1
5755,Tao Wu,Wei Wang 0010,1
5756,Tao Wu,Xinyang Yi,1
5757,Wei Wang 0010,Xinyang Yi,1
5758,Antonis Matakos,Aristides Gionis,1
5759,Antonis Matakos,Bruno Ordozgoiti,1
5760,Aristides Gionis,Bruno Ordozgoiti,2
5761,Dingqi Yang,Paolo Rosso,1
5762,Dingqi Yang,Philippe Cudré-Mauroux,1
5763,Paolo Rosso,Philippe Cudré-Mauroux,1
5764,Kunal Goel,Prasenjit Dey,1
5765,Kunal Goel,Rahul Agrawal,1
5766,Prasenjit Dey,Rahul Agrawal,1
5767,Jacopo Urbani,Unmesh Joshi,1
5768,Asaf Revach,Avinatan Hassidim,1
5769,Asaf Revach,Deborah Cohen,1
5770,Asaf Revach,Eran Ofek,1
5771,Asaf Revach,Gal Elidan,1
5772,Asaf Revach,Idan Szpektor,1
5773,Asaf Revach,Michael Fink,1
5774,Asaf Revach,Orgad Keller,1
5775,Asaf Revach,Sagie Pudinsky,1
5776,Asaf Revach,Sayali Kulkarni,1
5777,Asaf Revach,Shimi Salant,1
5778,Asaf Revach,Yossi Matias,1
5779,Avinatan Hassidim,Deborah Cohen,1
5780,Avinatan Hassidim,Eran Ofek,1
5781,Avinatan Hassidim,Gal Elidan,1
5782,Avinatan Hassidim,Idan Szpektor,1
5783,Avinatan Hassidim,Michael Fink,1
5784,Avinatan Hassidim,Orgad Keller,1
5785,Avinatan Hassidim,Sagie Pudinsky,1
5786,Avinatan Hassidim,Sayali Kulkarni,1
5787,Avinatan Hassidim,Shimi Salant,1
5788,Avinatan Hassidim,Yossi Matias,1
5789,Deborah Cohen,Eran Ofek,1
5790,Deborah Cohen,Gal Elidan,1
5791,Deborah Cohen,Idan Szpektor,1
5792,Deborah Cohen,Michael Fink,1
5793,Deborah Cohen,Orgad Keller,1
5794,Deborah Cohen,Sagie Pudinsky,1
5795,Deborah Cohen,Sayali Kulkarni,1
5796,Deborah Cohen,Shimi Salant,1
5797,Deborah Cohen,Yossi Matias,1
5798,Eran Ofek,Gal Elidan,1
5799,Eran Ofek,Idan Szpektor,1
5800,Eran Ofek,Michael Fink,1
5801,Eran Ofek,Orgad Keller,1
5802,Eran Ofek,Sagie Pudinsky,1
5803,Eran Ofek,Sayali Kulkarni,1
5804,Eran Ofek,Shimi Salant,1
5805,Eran Ofek,Yossi Matias,1
5806,Gal Elidan,Idan Szpektor,1
5807,Gal Elidan,Michael Fink,1
5808,Gal Elidan,Orgad Keller,1
5809,Gal Elidan,Sagie Pudinsky,1
5810,Gal Elidan,Sayali Kulkarni,1
5811,Gal Elidan,Shimi Salant,1
5812,Gal Elidan,Yossi Matias,1
5813,Idan Szpektor,Michael Fink,1
5814,Idan Szpektor,Orgad Keller,1
5815,Idan Szpektor,Sagie Pudinsky,1
5816,Idan Szpektor,Sayali Kulkarni,1
5817,Idan Szpektor,Shimi Salant,1
5818,Idan Szpektor,Yossi Matias,1
5819,Michael Fink,Orgad Keller,1
5820,Michael Fink,Sagie Pudinsky,1
5821,Michael Fink,Sayali Kulkarni,1
5822,Michael Fink,Shimi Salant,1
5823,Michael Fink,Yossi Matias,1
5824,Orgad Keller,Sagie Pudinsky,1
5825,Orgad Keller,Sayali Kulkarni,1
5826,Orgad Keller,Shimi Salant,1
5827,Orgad Keller,Yossi Matias,1
5828,Sagie Pudinsky,Sayali Kulkarni,1
5829,Sagie Pudinsky,Shimi Salant,1
5830,Sagie Pudinsky,Yossi Matias,1
5831,Sayali Kulkarni,Shimi Salant,1
5832,Sayali Kulkarni,Yossi Matias,1
5833,Shimi Salant,Yossi Matias,1
5834,Eric Sodomka,Okke Schrijvers,1
5835,Eric Sodomka,Riccardo Colini-Baldeschi,1
5836,Eric Sodomka,Stefano Leonardi,1
5837,Okke Schrijvers,Riccardo Colini-Baldeschi,1
5838,Okke Schrijvers,Stefano Leonardi,1
5839,Riccardo Colini-Baldeschi,Stefano Leonardi,1
5840,Cao Xiao,Lucas Glass,2
5841,Cao Xiao,M. Brandon Westover,1
5842,Cao Xiao,Siddharth Biswal,1
5843,Jimeng Sun,Lucas Glass,2
5844,Jimeng Sun,M. Brandon Westover,1
5845,Jimeng Sun,Siddharth Biswal,1
5846,Lucas Glass,M. Brandon Westover,1
5847,Lucas Glass,Siddharth Biswal,1
5848,M. Brandon Westover,Siddharth Biswal,1
5849,Adam Fourney,Alexander Spangher,1
5850,Adam Fourney,Besmira Nushi,1
5851,Adam Fourney,Eric Horvitz,1
5852,Adam Fourney,Gireeja Ranade,1
5853,Alexander Spangher,Besmira Nushi,1
5854,Alexander Spangher,Eric Horvitz,1
5855,Alexander Spangher,Gireeja Ranade,1
5856,Besmira Nushi,Eric Horvitz,2
5857,Besmira Nushi,Gireeja Ranade,1
5858,Eric Horvitz,Gireeja Ranade,1
