,From,To,Weight
591,Hong Yang,Qinzhe Zhang,1
592,Hong Yang,Weixue Lu,1
593,Jia Wu 0001,Qinzhe Zhang,1
594,Jia Wu 0001,Weixue Lu,1
595,Qinzhe Zhang,Weixue Lu,1
596,Huayu Wu 0001,Miyoung Han,1
597,Huayu Wu 0001,Pierre Senellart,1
598,Miyoung Han,Pierre Senellart,1
599,Miyoung Han,Stéphane Bressan,1
600,Pierre Senellart,Stéphane Bressan,1
601,Jia Zeng,Jianfeng Yan,1
602,Jia Zeng,Jianwei Zhang,1
603,Jia Zeng,Mingxuan Yuan,3
604,Jia Zeng,Weixiong Rao,2
605,Jianfeng Yan,Jianwei Zhang,1
606,Jianfeng Yan,Mingxuan Yuan,1
607,Jianfeng Yan,Weixiong Rao,1
608,Jianwei Zhang,Mingxuan Yuan,1
609,Jianwei Zhang,Weixiong Rao,1
610,Mingxuan Yuan,Weixiong Rao,2
611,Hady Wirawan Lauw,Maksim Tkachenko,1
612,Cyrus Shahabi,Liyue Fan,1
613,Cyrus Shahabi,Mingxuan Yue,1
614,Liyue Fan,Mingxuan Yue,1
615,Chuan Zhou 0001,Li Guo 0001,1
616,Chuan Zhou 0001,Yao Lu,1
617,Chuan Zhou 0001,Yue Hu 0002,2
618,Chuan Zhou 0001,Zhi Qiao,2
619,Li Guo 0001,Yao Lu,1
620,Li Guo 0001,Yue Hu 0002,1
621,Li Guo 0001,Zhi Qiao,1
622,Yao Lu,Yue Hu 0002,1
623,Yao Lu,Zhi Qiao,1
624,Yue Hu 0002,Zhi Qiao,2
625,Cheng-Te Li,Jyun-Yu Jiang,2
626,Kuang-chih Lee,Liang Wang,1
627,Kuang-chih Lee,Quan Lu,1
628,Liang Wang,Quan Lu,1
629,Aoying Zhou,Junhua Fang,1
630,Aoying Zhou,Tom Z. J. Fu,1
631,Aoying Zhou,Xiaotong Wang,1
632,Aoying Zhou,Zhenjie Zhang,1
633,Junhua Fang,Rong Zhang 0002,1
634,Junhua Fang,Tom Z. J. Fu,1
635,Junhua Fang,Xiaotong Wang,1
636,Junhua Fang,Zhenjie Zhang,1
637,Rong Zhang 0002,Tom Z. J. Fu,1
638,Rong Zhang 0002,Xiaotong Wang,1
639,Rong Zhang 0002,Zhenjie Zhang,1
640,Tom Z. J. Fu,Xiaotong Wang,1
641,Tom Z. J. Fu,Zhenjie Zhang,1
642,Xiaotong Wang,Zhenjie Zhang,1
643,Charu C. Aggarwal,Karthik Subbian,1
644,Charu C. Aggarwal,Kshiteesh Hegde,1
645,Karthik Subbian,Kshiteesh Hegde,1
646,Dashun Wang,Ting Wang,1
647,Dashun Wang,Xinyang Zhang,1
648,Ting Wang,Xinyang Zhang,1
649,Aixin Sun,Chenliang Li,1
650,Aixin Sun,Jian Xing,1
651,Aixin Sun,Zongyang Ma,1
652,Chenliang Li,Jian Xing,1
653,Chenliang Li,Zongyang Ma,1
654,Jian Xing,Zongyang Ma,1
655,Alex X. Liu,Chang Yang,1
656,Alex X. Liu,Huigui Rong,1
657,Alex X. Liu,M. Zubair Shafiq,1
658,Alex X. Liu,Xun Zhou,1
659,Chang Yang,Huigui Rong,1
660,Chang Yang,M. Zubair Shafiq,1
661,Chang Yang,Xun Zhou,1
662,Huigui Rong,M. Zubair Shafiq,1
663,Huigui Rong,Xun Zhou,1
664,M. Zubair Shafiq,Xun Zhou,1
665,Gordon V. Cormack,Maura R. Grossman,1
666,Dotan Di Castro,Iftah Gamzu,1
667,Dotan Di Castro,Irena Grabovitch-Zuyev,1
668,Dotan Di Castro,Liane Lewin-Eytan,1
669,Dotan Di Castro,Mark Cwalinski,1
670,Dotan Di Castro,Noa Avigdor-Elgrabli,1
671,Dotan Di Castro,Yoelle Maarek,1
672,Iftah Gamzu,Irena Grabovitch-Zuyev,1
673,Iftah Gamzu,Liane Lewin-Eytan,1
674,Iftah Gamzu,Mark Cwalinski,1
675,Iftah Gamzu,Noa Avigdor-Elgrabli,1
676,Iftah Gamzu,Yoelle Maarek,1
677,Irena Grabovitch-Zuyev,Liane Lewin-Eytan,1
678,Irena Grabovitch-Zuyev,Mark Cwalinski,1
679,Irena Grabovitch-Zuyev,Noa Avigdor-Elgrabli,1
680,Irena Grabovitch-Zuyev,Yoelle Maarek,1
681,Liane Lewin-Eytan,Mark Cwalinski,1
682,Liane Lewin-Eytan,Noa Avigdor-Elgrabli,1
683,Liane Lewin-Eytan,Yoelle Maarek,1
684,Mark Cwalinski,Noa Avigdor-Elgrabli,1
685,Mark Cwalinski,Yoelle Maarek,1
686,Noa Avigdor-Elgrabli,Yoelle Maarek,1
687,Chuan Zhou 0001,Hong Yang,1
688,Chuan Zhou 0001,Jia Wu 0001,1
689,Chuan Zhou 0001,Li Gao,1
690,Hong Yang,Li Gao,1
691,Hong Yang,Yue Hu 0002,1
692,Hong Yang,Zhi Qiao,1
693,Jia Wu 0001,Li Gao,1
694,Jia Wu 0001,Yue Hu 0002,1
695,Jia Wu 0001,Zhi Qiao,1
696,Li Gao,Yue Hu 0002,1
697,Li Gao,Zhi Qiao,1
698,Erheng Zhong,Nathan Liu,1
699,Erheng Zhong,Suju Rajan,1
700,Erheng Zhong,Yue Shi,1
701,Nathan Liu,Suju Rajan,1
702,Nathan Liu,Yue Shi,1
703,Suju Rajan,Yue Shi,1
704,Dejing Dou,Javid Ebrahimi,1
705,Philip S. Yu,Shaoxiong Wang,1
706,Philip S. Yu,Sihong Xie,6
707,Shaoxiong Wang,Sihong Xie,1
708,Xiaojun Wan 0001,Ziwei Zheng,1
709,Davood Rafiei,Jiangwei Yu Rafiei,1
710,Carsten Alexander Meyer,Jan Lindemann,1
711,Carsten Alexander Meyer,Kathrin Mao,1
712,Carsten Alexander Meyer,Martin Boissier 0001,1
713,Carsten Alexander Meyer,Matthias Uflacker,1
714,Carsten Alexander Meyer,Pascal Reinhardt,1
715,Carsten Alexander Meyer,Tim Specht,1
716,Carsten Alexander Meyer,Tim Zimmermann,1
717,Carsten Alexander Meyer,Timo Djürken,1
718,Jan Lindemann,Kathrin Mao,1
719,Jan Lindemann,Martin Boissier 0001,1
720,Jan Lindemann,Matthias Uflacker,1
721,Jan Lindemann,Pascal Reinhardt,1
722,Jan Lindemann,Tim Specht,1
723,Jan Lindemann,Tim Zimmermann,1
724,Jan Lindemann,Timo Djürken,1
725,Kathrin Mao,Martin Boissier 0001,1
726,Kathrin Mao,Matthias Uflacker,1
727,Kathrin Mao,Pascal Reinhardt,1
728,Kathrin Mao,Tim Specht,1
729,Kathrin Mao,Tim Zimmermann,1
730,Kathrin Mao,Timo Djürken,1
731,Martin Boissier 0001,Matthias Uflacker,1
732,Martin Boissier 0001,Pascal Reinhardt,1
733,Martin Boissier 0001,Tim Specht,1
734,Martin Boissier 0001,Tim Zimmermann,1
735,Martin Boissier 0001,Timo Djürken,1
736,Matthias Uflacker,Pascal Reinhardt,1
737,Matthias Uflacker,Tim Specht,1
738,Matthias Uflacker,Tim Zimmermann,1
739,Matthias Uflacker,Timo Djürken,1
740,Pascal Reinhardt,Tim Specht,1
741,Pascal Reinhardt,Tim Zimmermann,1
742,Pascal Reinhardt,Timo Djürken,1
743,Tim Specht,Tim Zimmermann,1
744,Tim Specht,Timo Djürken,1
745,Tim Zimmermann,Timo Djürken,1
746,Djordje Gligorijevic,Jelena Stojanovic,1
747,Djordje Gligorijevic,Zoran Obradovic,1
748,Jelena Stojanovic,Zoran Obradovic,1
749,Casper Petersen,Christina Lioma,1
750,Casper Petersen,Jakob Grue Simonsen,1
751,Casper Petersen,Kalervo Järvelin,1
752,Christina Lioma,Jakob Grue Simonsen,1
753,Christina Lioma,Kalervo Järvelin,1
754,Jakob Grue Simonsen,Kalervo Järvelin,1
755,Benno Stein 0001,Matthias Hagen,1
756,Benno Stein 0001,Michael Völske,1
757,Benno Stein 0001,Steve Göring,1
758,Matthias Hagen,Michael Völske,1
759,Matthias Hagen,Steve Göring,1
760,Michael Völske,Steve Göring,1
761,Aditya Pan,Chris Xing Tian,1
762,Aditya Pan,Yong Chiang Tay,1
763,Chris Xing Tian,Yong Chiang Tay,1
764,Feng Wang 0009,Li Chen 0009,1
765,Feng Wang 0009,Weike Pan,1
766,Li Chen 0009,Weike Pan,1
767,Amirhossein Aleyasen,Arash Termehchy,1
768,Amirhossein Aleyasen,Yizhou Sun,1
769,Amirhossein Aleyasen,Yodsawalai Chodpathumwan,1
770,Arash Termehchy,Yizhou Sun,1
771,Arash Termehchy,Yodsawalai Chodpathumwan,1
772,Yizhou Sun,Yodsawalai Chodpathumwan,1
773,Chien-Xuan Tran,Duc-Vu Tran,1
774,Chien-Xuan Tran,Minh-Le Nguyen,1
775,Chien-Xuan Tran,Minh-Tien Nguyen,1
776,Duc-Vu Tran,Minh-Le Nguyen,1
777,Duc-Vu Tran,Minh-Tien Nguyen,1
778,Minh-Le Nguyen,Minh-Tien Nguyen,1
779,Carlos Castillo 0001,Fernando Diaz 0001,1
780,Carlos Castillo 0001,Jie Yin,1
781,Carlos Castillo 0001,Yu-Ru Lin,1
782,Fernando Diaz 0001,Jie Yin,1
783,Fernando Diaz 0001,Yu-Ru Lin,1
784,Jie Yin,Yu-Ru Lin,1
785,Kristiyan Velinov,Peter Triantafillou,1
786,Kristiyan Velinov,Yashar Moshfeghi,1
787,Peter Triantafillou,Yashar Moshfeghi,1
788,Fanjiang Xu,Hao Wang 0005,1
789,Fanjiang Xu,Hongzhi Yin,1
790,Fanjiang Xu,Min Xie,1
791,Fanjiang Xu,Sen Wang 0001,1
792,Fanjiang Xu,Weitong Chen,1
793,Hao Wang 0005,Hongzhi Yin,1
794,Hao Wang 0005,Min Xie,1
795,Hao Wang 0005,Sen Wang 0001,1
796,Hao Wang 0005,Weitong Chen,1
797,Hongzhi Yin,Min Xie,1
798,Hongzhi Yin,Sen Wang 0001,1
799,Hongzhi Yin,Weitong Chen,1
800,Min Xie,Sen Wang 0001,1
801,Min Xie,Weitong Chen,1
802,Sen Wang 0001,Weitong Chen,1
803,Jinmao Wei,Jun Wang 0023,1
804,Jinmao Wei,Zhenglu Yang,1
805,Jun Wang 0023,Zhenglu Yang,1
806,Alejandro Jaimes,Jordi Vallmitjana,1
807,Alejandro Jaimes,Miriam Redi,1
808,Alejandro Jaimes,Yale Song,1
809,Jordi Vallmitjana,Miriam Redi,1
810,Jordi Vallmitjana,Yale Song,1
811,Miriam Redi,Yale Song,1
812,Yiping Ke,Zhiqiang Xu,1
813,Alexander Ororbia,Bart Pursel,1
814,Alexander Ororbia,C. Lee Giles,1
815,Alexander Ororbia,Chen Liang 0001,1
816,Alexander Ororbia,Kyle Williams,1
817,Alexander Ororbia,Shuting Wang,1
818,Alexander Ororbia,Zhaohui Wu 0002,1
819,Bart Pursel,C. Lee Giles,1
820,Bart Pursel,Chen Liang 0001,1
821,Bart Pursel,Kyle Williams,1
822,Bart Pursel,Shuting Wang,1
823,Bart Pursel,Zhaohui Wu 0002,1
824,C. Lee Giles,Chen Liang 0001,1
825,C. Lee Giles,Kyle Williams,1
826,C. Lee Giles,Shuting Wang,1
827,C. Lee Giles,Zhaohui Wu 0002,1
828,Chen Liang 0001,Kyle Williams,1
829,Chen Liang 0001,Shuting Wang,1
830,Chen Liang 0001,Zhaohui Wu 0002,1
831,Kyle Williams,Shuting Wang,1
832,Kyle Williams,Zhaohui Wu 0002,1
833,Shuting Wang,Zhaohui Wu 0002,1
834,David Montoya,Fabian M. Suchanek,1
835,David Montoya,Serge Abiteboul,1
836,David Montoya,Thomas Pellissier Tanon,1
837,Fabian M. Suchanek,Serge Abiteboul,1
838,Fabian M. Suchanek,Thomas Pellissier Tanon,1
839,Serge Abiteboul,Thomas Pellissier Tanon,1
840,Edgar Meij,Maarten de Rijke,1
841,Edgar Meij,Ridho Reinanda,1
842,Maarten de Rijke,Ridho Reinanda,1
843,Amin Mantrach,Fabrizio Silvestri,1
844,Amin Mantrach,Ioannis Arapakis,1
845,Amin Mantrach,Luca Maria Aiello,1
846,Amin Mantrach,Nicola Barbieri,1
847,Amin Mantrach,Ricardo Baeza-Yates,1
848,Amin Mantrach,Xiao Bai 0002,1
849,Fabrizio Silvestri,Ioannis Arapakis,1
850,Fabrizio Silvestri,Luca Maria Aiello,2
851,Fabrizio Silvestri,Nicola Barbieri,2
852,Fabrizio Silvestri,Ricardo Baeza-Yates,1
853,Fabrizio Silvestri,Xiao Bai 0002,1
854,Ioannis Arapakis,Luca Maria Aiello,1
855,Ioannis Arapakis,Nicola Barbieri,1
856,Ioannis Arapakis,Ricardo Baeza-Yates,1
857,Ioannis Arapakis,Xiao Bai 0002,1
858,Luca Maria Aiello,Nicola Barbieri,1
859,Luca Maria Aiello,Ricardo Baeza-Yates,1
860,Luca Maria Aiello,Xiao Bai 0002,1
861,Nicola Barbieri,Ricardo Baeza-Yates,1
862,Nicola Barbieri,Xiao Bai 0002,1
863,Ricardo Baeza-Yates,Xiao Bai 0002,1
864,Hector Garcia-Molina,Norases Vesdapunt,1
865,Anna Shtok,Ella Rabinovich,1
866,Anna Shtok,Yael Anava,1
867,Ella Rabinovich,Oren Kurland,1
868,Ella Rabinovich,Yael Anava,1
869,Oren Kurland,Yael Anava,1
870,Bin Li 0015,Fang Chen 0001,1
871,Bin Li 0015,Irena Koprinska,1
872,Bin Li 0015,Ling Luo,1
873,Bin Li 0015,Shlomo Berkovsky,1
874,Fang Chen 0001,Irena Koprinska,1
875,Fang Chen 0001,Ling Luo,1
876,Fang Chen 0001,Shlomo Berkovsky,1
877,Irena Koprinska,Ling Luo,1
878,Irena Koprinska,Shlomo Berkovsky,1
879,Ling Luo,Shlomo Berkovsky,1
880,Chuan-Ju Wang,Liang-Chih Liu,1
881,Chuan-Ju Wang,Ming-Feng Tsai,1
882,Chuan-Ju Wang,Yu-Wen Liu,1
883,Liang-Chih Liu,Ming-Feng Tsai,1
884,Liang-Chih Liu,Yu-Wen Liu,1
885,Ming-Feng Tsai,Yu-Wen Liu,1
886,Gaurav Baruah,Haotian Zhang 0001,1
887,Gaurav Baruah,Jimmy J. Lin,1
888,Gaurav Baruah,Mark D. Smucker,1
889,Gaurav Baruah,Olga Vechtomova,1
890,Gaurav Baruah,Rakesh Guttikonda,1
891,Haotian Zhang 0001,Jimmy J. Lin,1
892,Haotian Zhang 0001,Mark D. Smucker,1
893,Haotian Zhang 0001,Olga Vechtomova,1
894,Haotian Zhang 0001,Rakesh Guttikonda,1
895,Jimmy J. Lin,Mark D. Smucker,1
896,Jimmy J. Lin,Olga Vechtomova,1
897,Jimmy J. Lin,Rakesh Guttikonda,1
898,Mark D. Smucker,Olga Vechtomova,1
899,Mark D. Smucker,Rakesh Guttikonda,1
900,Olga Vechtomova,Rakesh Guttikonda,1
901,Alok N. Choudhary,Ankit Agrawal,5
902,Alok N. Choudhary,Qiao Kang,1
903,Alok N. Choudhary,Wei-keng Liao,4
904,Ankit Agrawal,Qiao Kang,1
905,Ankit Agrawal,Wei-keng Liao,4
906,Qiao Kang,Wei-keng Liao,1
907,Brendan O'Connor,James Allan,1
908,Brendan O'Connor,John Foley,1
909,Alex Delis,Katia Papakonstantinopoulou,1
910,Alex Delis,Panagiotis Liakos,2
911,Katia Papakonstantinopoulou,Panagiotis Liakos,2
912,Allan Hanbury,Andreas Rauber,1
913,Allan Hanbury,João R. M. Palotti,2
914,Allan Hanbury,Linda Andersson,1
915,Allan Hanbury,Mihai Lupu,3
916,Andreas Rauber,João R. M. Palotti,1
917,Andreas Rauber,Linda Andersson,1
918,Andreas Rauber,Mihai Lupu,1
919,João R. M. Palotti,Linda Andersson,1
920,João R. M. Palotti,Mihai Lupu,1
921,Linda Andersson,Mihai Lupu,1
922,Ning Yang 0001,Philip S. Yu,1
923,Jiafeng Hu,Reynold Cheng,1
924,Jiafeng Hu,Siqiang Luo,1
925,Jiafeng Hu,Xiaowei Wu 0001,1
926,Jiafeng Hu,Yixiang Fang,1
927,Reynold Cheng,Siqiang Luo,1
928,Reynold Cheng,Xiaowei Wu 0001,1
929,Reynold Cheng,Yixiang Fang,1
930,Siqiang Luo,Xiaowei Wu 0001,1
931,Siqiang Luo,Yixiang Fang,1
932,Xiaowei Wu 0001,Yixiang Fang,1
933,Haejoon Lee,Jae-Gil Lee 0001,1
934,Haejoon Lee,Minseo Kang,1
935,Haejoon Lee,Sun-Bum Youn,1
936,Haejoon Lee,YongChul Kwon,1
937,Jae-Gil Lee 0001,Minseo Kang,1
938,Jae-Gil Lee 0001,Sun-Bum Youn,1
939,Jae-Gil Lee 0001,YongChul Kwon,1
940,Minseo Kang,Sun-Bum Youn,1
941,Minseo Kang,YongChul Kwon,1
942,Sun-Bum Youn,YongChul Kwon,1
943,David Chiang 0001,Rodrigo Palácios,1
944,David Chiang 0001,Salvador Aguiñaga,1
945,David Chiang 0001,Tim Weninger,1
946,Rodrigo Palácios,Salvador Aguiñaga,1
947,Rodrigo Palácios,Tim Weninger,1
948,Salvador Aguiñaga,Tim Weninger,1
949,Wei Shen 0004,Xiaojie Yuan,1
950,Wei Shen 0004,Yinan Liu,1
951,Xiaojie Yuan,Yinan Liu,1
952,Can Wang 0001,Chun Chen 0001,1
953,Can Wang 0001,Martin Ester,1
954,Can Wang 0001,Wei Lu,1
955,Can Wang 0001,Xin Wang 0019,1
956,Chun Chen 0001,Martin Ester,1
957,Chun Chen 0001,Wei Lu,1
958,Chun Chen 0001,Xin Wang 0019,1
959,Martin Ester,Wei Lu,1
960,Martin Ester,Xin Wang 0019,1
961,Wei Lu,Xin Wang 0019,1
962,ChengXiang Zhai,Dae Hoon Park,1
963,ChengXiang Zhai,Mengwen Liu,1
964,ChengXiang Zhai,Yi Fang 0008,1
965,Dae Hoon Park,Mengwen Liu,1
966,Dae Hoon Park,Yi Fang 0008,1
967,Mengwen Liu,Yi Fang 0008,1
968,Di Ma,Gady Agam,1
969,Di Ma,Lin Gan,1
970,Di Ma,Shanshan Jiang,1
971,Di Ma,Xi Zhang,1
972,Gady Agam,Lin Gan,1
973,Gady Agam,Shanshan Jiang,1
974,Gady Agam,Xi Zhang,1
975,Lin Gan,Shanshan Jiang,1
976,Lin Gan,Xi Zhang,1
977,Shanshan Jiang,Xi Zhang,1
978,Dario Colazzo,Ioana Manolescu,1
979,Dario Colazzo,Jesús Camacho-Rodríguez,1
980,Dario Colazzo,Melanie Herschel,1
981,Dario Colazzo,Soudip Roy Chowdhury,1
982,Ioana Manolescu,Jesús Camacho-Rodríguez,1
983,Ioana Manolescu,Melanie Herschel,1
984,Ioana Manolescu,Soudip Roy Chowdhury,1
985,Jesús Camacho-Rodríguez,Melanie Herschel,1
986,Jesús Camacho-Rodríguez,Soudip Roy Chowdhury,1
987,Melanie Herschel,Soudip Roy Chowdhury,1
988,Manmeet Singh,W. Bruce Croft,1
989,Christian S. Jensen,Dingming Wu 0001,1
990,Chen Luo,Fangzhou Zhu,1
991,Chen Luo,Jia Zeng,1
992,Chen Luo,Ke Deng,1
993,Chen Luo,Mingxuan Yuan,1
994,Chen Luo,Tao Gu,1
995,Chen Luo,Weixiong Rao,1
996,Chen Luo,Yijian Zhu,1
997,Chen Luo,Zhengqing Zhang,1
998,Fangzhou Zhu,Jia Zeng,1
999,Fangzhou Zhu,Ke Deng,1
1000,Fangzhou Zhu,Mingxuan Yuan,1
1001,Fangzhou Zhu,Tao Gu,1
1002,Fangzhou Zhu,Weixiong Rao,1
1003,Fangzhou Zhu,Yijian Zhu,1
1004,Fangzhou Zhu,Zhengqing Zhang,1
1005,Jia Zeng,Ke Deng,1
1006,Jia Zeng,Tao Gu,1
1007,Jia Zeng,Yijian Zhu,1
1008,Jia Zeng,Zhengqing Zhang,1
1009,Ke Deng,Mingxuan Yuan,1
1010,Ke Deng,Tao Gu,1
1011,Ke Deng,Weixiong Rao,1
1012,Ke Deng,Yijian Zhu,1
1013,Ke Deng,Zhengqing Zhang,1
1014,Mingxuan Yuan,Tao Gu,1
1015,Mingxuan Yuan,Yijian Zhu,1
1016,Mingxuan Yuan,Zhengqing Zhang,1
1017,Tao Gu,Weixiong Rao,1
1018,Tao Gu,Yijian Zhu,1
1019,Tao Gu,Zhengqing Zhang,1
1020,Weixiong Rao,Yijian Zhu,1
1021,Weixiong Rao,Zhengqing Zhang,1
1022,Yijian Zhu,Zhengqing Zhang,1
1023,Jiawei Zhang 0001,Philip S. Yu,4
1024,Jiawei Zhang 0001,Qianyi Zhan,1
1025,Jiawei Zhang 0001,Yuanhua Lv,1
1026,Philip S. Yu,Qianyi Zhan,1
1027,Philip S. Yu,Yuanhua Lv,1
1028,Qianyi Zhan,Yuanhua Lv,1
1029,Bing Zhang,Feiying Liu,1
1030,Bing Zhang,Goce Trajcevski,1
1031,Feiying Liu,Goce Trajcevski,1
1032,Ge Li 0001,Lili Mou,1
1033,Ge Li 0001,Lu Zhang 0023,1
1034,Ge Li 0001,Ran Jia,1
1035,Ge Li 0001,Yan Xu 0013,1
1036,Ge Li 0001,Zhi Jin,1
1037,Lili Mou,Lu Zhang 0023,1
1038,Lili Mou,Ran Jia,1
1039,Lili Mou,Yan Xu 0013,1
1040,Lili Mou,Zhi Jin,1
1041,Lu Zhang 0023,Ran Jia,1
1042,Lu Zhang 0023,Yan Xu 0013,1
1043,Lu Zhang 0023,Zhi Jin,1
1044,Ran Jia,Yan Xu 0013,1
1045,Ran Jia,Zhi Jin,1
1046,Yan Xu 0013,Zhi Jin,1
1047,Felix Naumann,Georg Wiese,1
1048,Felix Naumann,Johannes Frohnhofen,1
1049,Felix Naumann,Julian Risch,1
1050,Felix Naumann,Sebastian Kruse 0001,1
1051,Felix Naumann,Susanne Bülow,1
1052,Felix Naumann,Thorsten Papenbrock,1
1053,Felix Naumann,Tobias Bleifuß,1
1054,Georg Wiese,Johannes Frohnhofen,1
1055,Georg Wiese,Julian Risch,1
1056,Georg Wiese,Sebastian Kruse 0001,1
1057,Georg Wiese,Susanne Bülow,1
1058,Georg Wiese,Thorsten Papenbrock,1
1059,Georg Wiese,Tobias Bleifuß,1
1060,Johannes Frohnhofen,Julian Risch,1
1061,Johannes Frohnhofen,Sebastian Kruse 0001,1
1062,Johannes Frohnhofen,Susanne Bülow,1
1063,Johannes Frohnhofen,Thorsten Papenbrock,1
1064,Johannes Frohnhofen,Tobias Bleifuß,1
1065,Julian Risch,Sebastian Kruse 0001,1
1066,Julian Risch,Susanne Bülow,1
1067,Julian Risch,Thorsten Papenbrock,1
1068,Julian Risch,Tobias Bleifuß,1
1069,Sebastian Kruse 0001,Susanne Bülow,1
1070,Sebastian Kruse 0001,Thorsten Papenbrock,1
1071,Sebastian Kruse 0001,Tobias Bleifuß,1
1072,Susanne Bülow,Thorsten Papenbrock,1
1073,Susanne Bülow,Tobias Bleifuß,1
1074,Thorsten Papenbrock,Tobias Bleifuß,1
1075,Ben Kao,Xiang Li 0067,1
1076,Ben Kao,Yudian Zheng,1
1077,Ben Kao,Zhipeng Huang 0001,1
1078,Xiang Li 0067,Yudian Zheng,2
1079,Xiang Li 0067,Zhipeng Huang 0001,2
1080,Yudian Zheng,Zhipeng Huang 0001,3
1081,Bin Wang 0015,Chengfei Liu,1
1082,Bin Wang 0015,Jianxin Li 0001,1
1083,Bin Wang 0015,Lu Chen,1
1084,Bin Wang 0015,Rui Zhou 0001,1
1085,Bin Wang 0015,Xiaochun Yang 0001,1
1086,Chengfei Liu,Jianxin Li 0001,1
1087,Chengfei Liu,Lu Chen,1
1088,Chengfei Liu,Rui Zhou 0001,1
1089,Chengfei Liu,Xiaochun Yang 0001,1
1090,Jianxin Li 0001,Lu Chen,1
1091,Jianxin Li 0001,Rui Zhou 0001,1
1092,Jianxin Li 0001,Xiaochun Yang 0001,1
1093,Lu Chen,Rui Zhou 0001,1
1094,Lu Chen,Xiaochun Yang 0001,1
1095,Rui Zhou 0001,Xiaochun Yang 0001,1
1096,Chandima Hewa Nadungodage,John Jaehwan Lee,1
1097,Chandima Hewa Nadungodage,Yuni Xia,1
1098,John Jaehwan Lee,Yuni Xia,1
1099,Fred Morstatter,Huan Liu 0001,2
1100,Fred Morstatter,Jiliang Tang,1
1101,Fred Morstatter,Suhang Wang,1
1102,Ali Braytee,Daniel R. Catchpoole,1
1103,Ali Braytee,Paul J. Kennedy,1
1104,Ali Braytee,Wei Liu 0007,1
1105,Daniel R. Catchpoole,Paul J. Kennedy,1
1106,Daniel R. Catchpoole,Wei Liu 0007,1
1107,Paul J. Kennedy,Wei Liu 0007,1
1108,Alexander S. Kotov,Karrie G. Karahalios,1
1109,Alexander S. Kotov,Nikita V. Spirin,1
1110,Alexander S. Kotov,Pavel A. Izhutov,1
1111,Alexander S. Kotov,Vassil Mladenov,1
1112,Karrie G. Karahalios,Nikita V. Spirin,1
1113,Karrie G. Karahalios,Pavel A. Izhutov,1
1114,Karrie G. Karahalios,Vassil Mladenov,1
1115,Nikita V. Spirin,Pavel A. Izhutov,1
1116,Nikita V. Spirin,Vassil Mladenov,1
1117,Pavel A. Izhutov,Vassil Mladenov,1
1118,Hongfu Liu,Sheng Li 0001,2
1119,Hongfu Liu,Yun Fu 0001,3
1120,Hongfu Liu,Zhiqiang Tao,1
1121,Sheng Li 0001,Yun Fu 0001,3
1122,Sheng Li 0001,Zhiqiang Tao,1
1123,Yun Fu 0001,Zhiqiang Tao,1
1124,Derya Cansever,Liang Ma 0002,1
1125,Derya Cansever,Michelle Vanni,1
1126,Derya Cansever,Mudhakar Srivatsa,1
1127,Derya Cansever,Sue Kase,1
1128,Derya Cansever,Xifeng Yan,1
1129,Liang Ma 0002,Michelle Vanni,1
1130,Liang Ma 0002,Mudhakar Srivatsa,1
1131,Liang Ma 0002,Sue Kase,1
1132,Liang Ma 0002,Xifeng Yan,1
1133,Michelle Vanni,Mudhakar Srivatsa,1
1134,Michelle Vanni,Sue Kase,1
1135,Michelle Vanni,Xifeng Yan,1
1136,Mudhakar Srivatsa,Sue Kase,1
1137,Mudhakar Srivatsa,Xifeng Yan,1
1138,Sue Kase,Xifeng Yan,1
1139,Asif R. Khan,Hector Garcia-Molina,1
1140,Christos Faloutsos,Jiwoon Ha,1
1141,Christos Faloutsos,Min-Hee Jang,1
1142,Christos Faloutsos,Sang-Wook Kim,1
1143,Christos Faloutsos,U Kang,1
1144,Jiwoon Ha,Min-Hee Jang,1
1145,Jiwoon Ha,Sang-Wook Kim,1
1146,Jiwoon Ha,U Kang,1
1147,Min-Hee Jang,Sang-Wook Kim,1
1148,Min-Hee Jang,U Kang,1
1149,Sang-Wook Kim,U Kang,1
1150,Jiafeng Guo,Jianpeng Hou,1
1151,Jiafeng Guo,Jun Xu 0001,1
1152,Jiafeng Guo,Ping Li,1
1153,Jiafeng Guo,Tianyou Guo,1
1154,Jiafeng Guo,Xiaohui Yan,1
1155,Jiafeng Guo,Xueqi Cheng,1
1156,Jiafeng Guo,Zhaohui Li,1
1157,Jianpeng Hou,Jun Xu 0001,1
1158,Jianpeng Hou,Ping Li,1
1159,Jianpeng Hou,Tianyou Guo,1
1160,Jianpeng Hou,Xiaohui Yan,1
1161,Jianpeng Hou,Xueqi Cheng,1
1162,Jianpeng Hou,Zhaohui Li,1
1163,Jun Xu 0001,Ping Li,1
1164,Jun Xu 0001,Tianyou Guo,1
1165,Jun Xu 0001,Xiaohui Yan,1
1166,Jun Xu 0001,Xueqi Cheng,1
1167,Jun Xu 0001,Zhaohui Li,1
1168,Ping Li,Tianyou Guo,1
1169,Ping Li,Xiaohui Yan,1
1170,Ping Li,Xueqi Cheng,1
1171,Ping Li,Zhaohui Li,1
1172,Tianyou Guo,Xiaohui Yan,1
1173,Tianyou Guo,Xueqi Cheng,1
1174,Tianyou Guo,Zhaohui Li,1
1175,Xiaohui Yan,Xueqi Cheng,1
1176,Xiaohui Yan,Zhaohui Li,1
