,From,To,Weight
616,Edoardo Galimberti,Giancarlo Ruffo,1
617,Francesco Bonchi,Giancarlo Ruffo,1
618,Ao Li,Dong Li,1
619,Ao Li,Runshi Liu,1
620,Ao Li,Yiqun Yang,1
621,Ao Li,Zhou Qin,1
622,Dong Li,Runshi Liu,1
623,Dong Li,Yiqun Yang,1
624,Dong Li,Zhou Qin,1
625,Runshi Liu,Yiqun Yang,1
626,Runshi Liu,Zhou Qin,1
627,Yiqun Yang,Zhou Qin,1
628,Miao Fan,Mingming Sun,3
629,Miao Fan,Ping Li 0001,4
630,Miao Fan,Yeqi Bai,1
631,Mingming Sun,Ping Li 0001,3
632,Mingming Sun,Yeqi Bai,1
633,Ping Li 0001,Yeqi Bai,1
634,Di You,Kyumin Lee,2
635,Di You,Nguyen Vo,1
636,Di You,Qiang Liu,1
637,Kyumin Lee,Nguyen Vo,1
638,Kyumin Lee,Qiang Liu,1
639,Nguyen Vo,Qiang Liu,1
640,Antonio Jara,Arijit Ukil,1
641,Antonio Jara,John R. Farserotu,1
642,Antonio Jara,Leandro Marín,1
643,Arijit Ukil,John R. Farserotu,1
644,Arijit Ukil,Leandro Marín,1
645,John R. Farserotu,Leandro Marín,1
646,Kai Lei,Min Yang 0007,1
647,Kai Lei,Nan Du,1
648,Kai Lei,Wei Fan 0001,1
649,Kai Lei,Yaliang Li,1
650,Kai Lei,Yang Deng,1
651,Kai Lei,Ying Shen,1
652,Min Yang 0007,Nan Du,1
653,Min Yang 0007,Wei Fan 0001,1
654,Min Yang 0007,Yang Deng,1
655,Nan Du,Wei Fan 0001,2
656,Nan Du,Yaliang Li,2
657,Nan Du,Yang Deng,1
658,Nan Du,Ying Shen,1
659,Wei Fan 0001,Yaliang Li,2
660,Wei Fan 0001,Yang Deng,1
661,Wei Fan 0001,Ying Shen,1
662,Yaliang Li,Yang Deng,1
663,Yang Deng,Ying Shen,1
664,Jiuyong Li,Jixue Liu,1
665,Jiuyong Li,Lin Liu 0003,2
666,Jiuyong Li,Md. Zahidul Islam,1
667,Jiuyong Li,Wei Kang 0004,2
668,Jixue Liu,Lin Liu 0003,1
669,Jixue Liu,Md. Zahidul Islam,1
670,Jixue Liu,Wei Kang 0004,1
671,Lin Liu 0003,Md. Zahidul Islam,1
672,Lin Liu 0003,Wei Kang 0004,2
673,Md. Zahidul Islam,Wei Kang 0004,1
674,Ihab F. Ilyas,Jean-Marc Petit,1
675,Ihab F. Ilyas,Marie Le Guilly,1
676,Ihab F. Ilyas,Vasile-Marian Scuturici,1
677,Jean-Marc Petit,Marie Le Guilly,1
678,Jean-Marc Petit,Vasile-Marian Scuturici,2
679,Marie Le Guilly,Vasile-Marian Scuturici,1
680,De-Nian Yang,Hong-Han Shuai,1
681,De-Nian Yang,Hsu-Chao Lai,2
682,De-Nian Yang,Jiun-Long Huang,1
683,De-Nian Yang,Philip S. Yu,1
684,De-Nian Yang,Wang-Chien Lee,2
685,Hong-Han Shuai,Hsu-Chao Lai,1
686,Hong-Han Shuai,Jiun-Long Huang,1
687,Hong-Han Shuai,Philip S. Yu,1
688,Hong-Han Shuai,Wang-Chien Lee,1
689,Hsu-Chao Lai,Jiun-Long Huang,1
690,Hsu-Chao Lai,Philip S. Yu,1
691,Hsu-Chao Lai,Wang-Chien Lee,2
692,Jiun-Long Huang,Philip S. Yu,1
693,Jiun-Long Huang,Wang-Chien Lee,1
694,Philip S. Yu,Wang-Chien Lee,1
695,Enhong Chen,Guoping Hu,2
696,Enhong Chen,Haiping Ma,2
697,Enhong Chen,Qi Liu 0003,6
698,Enhong Chen,Song Cheng,1
699,Enhong Chen,Yiying Chen,1
700,Enhong Chen,Zai Huang,2
701,Enhong Chen,Zhenya Huang,3
702,Guoping Hu,Haiping Ma,1
703,Guoping Hu,Qi Liu 0003,2
704,Guoping Hu,Song Cheng,1
705,Guoping Hu,Yiying Chen,1
706,Guoping Hu,Zai Huang,1
707,Guoping Hu,Zhenya Huang,2
708,Haiping Ma,Qi Liu 0003,2
709,Haiping Ma,Song Cheng,1
710,Haiping Ma,Yiying Chen,1
711,Haiping Ma,Zai Huang,1
712,Haiping Ma,Zhenya Huang,1
713,Qi Liu 0003,Song Cheng,1
714,Qi Liu 0003,Yiying Chen,1
715,Qi Liu 0003,Zai Huang,2
716,Qi Liu 0003,Zhenya Huang,3
717,Song Cheng,Yiying Chen,1
718,Song Cheng,Zai Huang,1
719,Song Cheng,Zhenya Huang,1
720,Yiying Chen,Zai Huang,1
721,Yiying Chen,Zhenya Huang,1
722,Zai Huang,Zhenya Huang,1
723,Ali Ahmadvand,Eugene Agichtein,2
724,Ali Ahmadvand,Jason Ingyu Choi,2
725,Eugene Agichtein,Jason Ingyu Choi,2
726,Kongzhang Hao,Longbin Lai,1
727,Kongzhang Hao,Xin Jin,1
728,Kongzhang Hao,Xuemin Lin 0001,1
729,Kongzhang Hao,Zhengmin Lai,1
730,Kongzhang Hao,Zhengyi Yang,1
731,Longbin Lai,Xin Jin,1
732,Longbin Lai,Xuemin Lin 0001,1
733,Longbin Lai,Zhengmin Lai,1
734,Longbin Lai,Zhengyi Yang,1
735,Xin Jin,Xuemin Lin 0001,1
736,Xin Jin,Zhengmin Lai,1
737,Xin Jin,Zhengyi Yang,1
738,Xuemin Lin 0001,Zhengmin Lai,1
739,Xuemin Lin 0001,Zhengyi Yang,1
740,Zhengmin Lai,Zhengyi Yang,1
741,Junkyu Lee 0002,Kangsoo Jung,1
742,Junkyu Lee 0002,Kunyoung Park,1
743,Junkyu Lee 0002,Seog Park,1
744,Kangsoo Jung,Kunyoung Park,1
745,Kangsoo Jung,Seog Park,2
746,Kunyoung Park,Seog Park,1
747,ChengXiang Zhai,Prasad Pradip Joshi,1
748,ChengXiang Zhai,Saar Kuzi,1
749,ChengXiang Zhai,Sahiti Labhishetty,1
750,ChengXiang Zhai,Shubhra Kanti Karmaker Santu,1
751,Prasad Pradip Joshi,Saar Kuzi,1
752,Prasad Pradip Joshi,Sahiti Labhishetty,1
753,Prasad Pradip Joshi,Shubhra Kanti Karmaker Santu,1
754,Saar Kuzi,Sahiti Labhishetty,1
755,Saar Kuzi,Shubhra Kanti Karmaker Santu,1
756,Sahiti Labhishetty,Shubhra Kanti Karmaker Santu,1
757,Juho Lauri,Sourav Dutta 0001,1
758,Changlong Sun,Jian Wang,1
759,Changlong Sun,Lujun Zhao,2
760,Changlong Sun,Xiaozhong Liu,3
761,Changlong Sun,Yao Lu 0007,1
762,Changlong Sun,Zhuoren Jiang,1
763,Jian Wang,Lujun Zhao,1
764,Jian Wang,Xiaozhong Liu,1
765,Jian Wang,Yao Lu 0007,1
766,Jian Wang,Zhuoren Jiang,1
767,Lujun Zhao,Xiaozhong Liu,2
768,Lujun Zhao,Yao Lu 0007,1
769,Lujun Zhao,Zhuoren Jiang,1
770,Xiaozhong Liu,Yao Lu 0007,1
771,Xiaozhong Liu,Zhuoren Jiang,1
772,Yao Lu 0007,Zhuoren Jiang,1
773,Buyue Qian,Jishang Wei,1
774,Buyue Qian,Qinghua Zheng,1
775,Buyue Qian,Sirui Chen,1
776,Buyue Qian,Xianli Zhang,1
777,Buyue Qian,Xiaoyu Li,1
778,Jishang Wei,Qinghua Zheng,1
779,Jishang Wei,Sirui Chen,1
780,Jishang Wei,Xianli Zhang,1
781,Jishang Wei,Xiaoyu Li,1
782,Qinghua Zheng,Sirui Chen,1
783,Qinghua Zheng,Xianli Zhang,1
784,Qinghua Zheng,Xiaoyu Li,1
785,Sirui Chen,Xianli Zhang,1
786,Sirui Chen,Xiaoyu Li,1
787,Xianli Zhang,Xiaoyu Li,1
788,Guanbin Li,Guangrun Wang,1
789,Guanbin Li,Hongjun Wang 0005,1
790,Guanbin Li,Liang Lin,1
791,Guangrun Wang,Hongjun Wang 0005,1
792,Guangrun Wang,Liang Lin,1
793,Hongjun Wang 0005,Liang Lin,1
794,Hanqing Lu,Jinqiao Wang,1
795,Hanqing Lu,Yingying Chen 0003,1
796,Hanqing Lu,Yunze Gao,1
797,Jinqiao Wang,Yingying Chen 0003,1
798,Jinqiao Wang,Yunze Gao,1
799,Yingying Chen 0003,Yunze Gao,1
800,Huawei Shen,Jian Tang,1
801,Huawei Shen,Peng Bao,1
802,Jian Tang,Peng Bao,1
803,Hang Yuan,He Li 0006,1
804,Hang Yuan,Jianbin Huang,1
805,He Li 0006,Jianbin Huang,1
806,Dongxiang Zhang,Gang Chen 0001,1
807,Dongxiang Zhang,Sai Wu,1
808,Dongxiang Zhang,Yunjun Gao,1
809,Dongxiang Zhang,Zhifei Pang,1
810,Gang Chen 0001,Sai Wu,1
811,Gang Chen 0001,Yunjun Gao,1
812,Gang Chen 0001,Zhifei Pang,1
813,Sai Wu,Yunjun Gao,1
814,Sai Wu,Zhifei Pang,1
815,Yunjun Gao,Zhifei Pang,1
816,Jie Huang 0009,Xin Liu 0039,1
817,Jie Huang 0009,Yangqiu Song,1
818,Xin Liu 0039,Yangqiu Song,2
819,Jia Chen,Jiaxin Mao,1
820,Jia Chen,Min Zhang 0006,1
821,Jia Chen,Shaoping Ma,1
822,Jia Chen,Yiqun Liu 0001,1
823,Jiaxin Mao,Min Zhang 0006,5
824,Jiaxin Mao,Shaoping Ma,5
825,Jiaxin Mao,Yiqun Liu 0001,5
826,Min Zhang 0006,Shaoping Ma,9
827,Min Zhang 0006,Yiqun Liu 0001,9
828,Shaoping Ma,Yiqun Liu 0001,9
829,Jingyi Wang,Qiang Liu 0006,1
830,Jingyi Wang,Shu Wu,1
831,Jingyi Wang,Zhaocheng Liu,1
832,Qiang Liu 0006,Shu Wu,1
833,Qiang Liu 0006,Zhaocheng Liu,1
834,Shu Wu,Zhaocheng Liu,1
835,Jianmin Wu,Kang Zhao,1
836,Jianmin Wu,Pan Pan,1
837,Jianmin Wu,Rong Jin,1
838,Jianmin Wu,Yanhao Zhang,1
839,Jianmin Wu,Yinghui Xu,1
840,Jianmin Wu,Yun Zheng,1
841,Kang Zhao,Pan Pan,2
842,Kang Zhao,Rong Jin,2
843,Kang Zhao,Yanhao Zhang,2
844,Kang Zhao,Yinghui Xu,2
845,Kang Zhao,Yun Zheng,2
846,Pan Pan,Rong Jin,2
847,Pan Pan,Yanhao Zhang,2
848,Pan Pan,Yinghui Xu,2
849,Pan Pan,Yun Zheng,2
850,Rong Jin,Yanhao Zhang,2
851,Rong Jin,Yinghui Xu,2
852,Rong Jin,Yun Zheng,2
853,Yanhao Zhang,Yinghui Xu,2
854,Yanhao Zhang,Yun Zheng,2
855,Yinghui Xu,Yun Zheng,2
856,Haochen Chen,Muhao Chen,1
857,Haochen Chen,Steven Skiena,1
858,Haochen Chen,Syed Fahad Sultan,1
859,Haochen Chen,Yingtao Tian,1
860,Muhao Chen,Steven Skiena,1
861,Muhao Chen,Syed Fahad Sultan,1
862,Muhao Chen,Yingtao Tian,1
863,Steven Skiena,Syed Fahad Sultan,1
864,Steven Skiena,Yingtao Tian,1
865,Syed Fahad Sultan,Yingtao Tian,1
866,Di Jin,Dongxiao He,2
867,Di Jin,Jianwu Dang,1
868,Di Jin,Katarzyna Musial,1
869,Di Jin,Mengquan Liu,1
870,Di Jin,Xiaobao Wang,1
871,Dongxiao He,Jianwu Dang,1
872,Dongxiao He,Katarzyna Musial,1
873,Dongxiao He,Mengquan Liu,1
874,Dongxiao He,Xiaobao Wang,1
875,Jianwu Dang,Katarzyna Musial,1
876,Jianwu Dang,Mengquan Liu,1
877,Jianwu Dang,Xiaobao Wang,1
878,Katarzyna Musial,Mengquan Liu,1
879,Katarzyna Musial,Xiaobao Wang,1
880,Mengquan Liu,Xiaobao Wang,1
881,Gaya Jayasinghe,Qingyao Ai,1
882,Gaya Jayasinghe,Ruey-Cheng Chen,1
883,Gaya Jayasinghe,W. Bruce Croft,1
884,Qingyao Ai,Ruey-Cheng Chen,1
885,Ruey-Cheng Chen,W. Bruce Croft,1
886,Chao Huang 0001,Nitesh V. Chawla,5
887,Chao Huang 0001,Suwen Lin,1
888,Chao Huang 0001,Xian Wu,4
889,Chao Huang 0001,Xuchao Zhang,3
890,Nitesh V. Chawla,Suwen Lin,1
891,Nitesh V. Chawla,Xian Wu,4
892,Nitesh V. Chawla,Xuchao Zhang,3
893,Suwen Lin,Xian Wu,1
894,Suwen Lin,Xuchao Zhang,1
895,Xian Wu,Xuchao Zhang,3
896,Bo Wang,Cen Chen,1
897,Bo Wang,Deng Cai 0001,2
898,Bo Wang,Forrest Sheng Bao,1
899,Bo Wang,Jingren Zhou,2
900,Bo Wang,Jun Huang 0007,2
901,Bo Wang,Minghui Qiu,2
902,Bo Wang,Xiaoyi Zeng,2
903,Cen Chen,Deng Cai 0001,1
904,Cen Chen,Forrest Sheng Bao,2
905,Cen Chen,Jingren Zhou,1
906,Cen Chen,Jun Huang 0007,2
907,Cen Chen,Xiaoyi Zeng,1
908,Deng Cai 0001,Forrest Sheng Bao,1
909,Deng Cai 0001,Jingren Zhou,2
910,Deng Cai 0001,Jun Huang 0007,2
911,Deng Cai 0001,Minghui Qiu,2
912,Deng Cai 0001,Xiaoyi Zeng,2
913,Forrest Sheng Bao,Jingren Zhou,1
914,Forrest Sheng Bao,Jun Huang 0007,2
915,Forrest Sheng Bao,Minghui Qiu,2
916,Forrest Sheng Bao,Xiaoyi Zeng,1
917,Jingren Zhou,Jun Huang 0007,2
918,Jingren Zhou,Minghui Qiu,2
919,Jingren Zhou,Xiaoyi Zeng,2
920,Jun Huang 0007,Minghui Qiu,3
921,Jun Huang 0007,Xiaoyi Zeng,2
922,Minghui Qiu,Xiaoyi Zeng,2
923,James Caverlee,Majid Alfifi,3
924,James Caverlee,Parisa Kaghazgaran,3
925,Majid Alfifi,Parisa Kaghazgaran,3
926,Hui Liu,Xiaojun Wan 0001,1
927,Kun Qian 0002,Lucian Popa 0001,1
928,Kun Qian 0002,Prithviraj Sen,1
929,Kun Qian 0002,Sairam Gurajada,1
930,Lucian Popa 0001,Prithviraj Sen,1
931,Lucian Popa 0001,Sairam Gurajada,1
932,Prithviraj Sen,Sairam Gurajada,1
933,Chunping Wang 0001,Fei Wu 0001,1
934,Chunping Wang 0001,Ming Gu,1
935,Chunping Wang 0001,Yang Yang 0009,1
936,Chunping Wang 0001,Yizhou Sun,1
937,Chunping Wang 0001,Yueting Zhuang,1
938,Chunping Wang 0001,Yuhong Xu,1
939,Fei Wu 0001,Ming Gu,1
940,Fei Wu 0001,Yang Yang 0009,2
941,Fei Wu 0001,Yizhou Sun,1
942,Fei Wu 0001,Yueting Zhuang,1
943,Fei Wu 0001,Yuhong Xu,1
944,Ming Gu,Yang Yang 0009,1
945,Ming Gu,Yizhou Sun,1
946,Ming Gu,Yueting Zhuang,1
947,Ming Gu,Yuhong Xu,1
948,Yang Yang 0009,Yizhou Sun,1
949,Yang Yang 0009,Yueting Zhuang,2
950,Yang Yang 0009,Yuhong Xu,1
951,Yizhou Sun,Yueting Zhuang,1
952,Yizhou Sun,Yuhong Xu,1
953,Yueting Zhuang,Yuhong Xu,1
954,Abolfazl Asudeh,Bill Howe,1
955,Abolfazl Asudeh,Chenkai Sun,1
956,Abolfazl Asudeh,H. V. Jagadish,1
957,Abolfazl Asudeh,Julia Stoyanovich,1
958,Bill Howe,Chenkai Sun,1
959,Bill Howe,H. V. Jagadish,1
960,Bill Howe,Julia Stoyanovich,1
961,Chenkai Sun,H. V. Jagadish,1
962,Chenkai Sun,Julia Stoyanovich,1
963,H. V. Jagadish,Julia Stoyanovich,1
964,Dian Chen 0002,Hongwei Li 0002,1
965,Dian Chen 0002,Ping Luo 0001,1
966,Dian Chen 0002,Yixuan Cao,1
967,Hongwei Li 0002,Ping Luo 0001,1
968,Hongwei Li 0002,Yixuan Cao,1
969,Ping Luo 0001,Yixuan Cao,1
970,Wei Fan 0001,Xian Wu,1
971,Wei Fan 0001,Zhaopeng Qiu,1
972,Xian Wu,Zhaopeng Qiu,1
973,Liang Wang 0001,Shu Wu,2
974,Liang Wang 0001,Xiaoyu Zhang,2
975,Liang Wang 0001,Zekun Li,2
976,Liang Wang 0001,Zeyu Cui,2
977,Shu Wu,Xiaoyu Zhang,2
978,Shu Wu,Zekun Li,2
979,Shu Wu,Zeyu Cui,2
980,Xiaoyu Zhang,Zekun Li,2
981,Xiaoyu Zhang,Zeyu Cui,2
982,Zekun Li,Zeyu Cui,2
983,Kambiz Ghazinour,Weilong Ren 0002,1
984,Kambiz Ghazinour,Xiang Lian,1
985,Weilong Ren 0002,Xiang Lian,1
986,Chuhan Wu,Fangzhao Wu,8
987,Chuhan Wu,Junxin Liu,6
988,Chuhan Wu,Xing Xie 0001,8
989,Chuhan Wu,Yongfeng Huang 0001,8
990,Fangzhao Wu,Junxin Liu,6
991,Fangzhao Wu,Xing Xie 0001,8
992,Fangzhao Wu,Yongfeng Huang 0001,8
993,Junxin Liu,Xing Xie 0001,6
994,Junxin Liu,Yongfeng Huang 0001,6
995,Xing Xie 0001,Yongfeng Huang 0001,8
996,Jiaxin Mao,Jun Xu 0001,1
997,Jiaxin Mao,Junqi Zhang,1
998,Jiaxin Mao,Qi Tian,1
999,Jiaxin Mao,Ruizhe Zhang 0005,1
1000,Jun Xu 0001,Junqi Zhang,1
1001,Jun Xu 0001,Min Zhang 0006,1
1002,Jun Xu 0001,Qi Tian,1
1003,Jun Xu 0001,Ruizhe Zhang 0005,1
1004,Jun Xu 0001,Shaoping Ma,1
1005,Jun Xu 0001,Yiqun Liu 0001,1
1006,Junqi Zhang,Min Zhang 0006,1
1007,Junqi Zhang,Qi Tian,1
1008,Junqi Zhang,Ruizhe Zhang 0005,1
1009,Junqi Zhang,Shaoping Ma,1
1010,Junqi Zhang,Yiqun Liu 0001,1
1011,Min Zhang 0006,Qi Tian,1
1012,Min Zhang 0006,Ruizhe Zhang 0005,1
1013,Qi Tian,Ruizhe Zhang 0005,1
1014,Qi Tian,Shaoping Ma,1
1015,Qi Tian,Yiqun Liu 0001,1
1016,Ruizhe Zhang 0005,Shaoping Ma,1
1017,Ruizhe Zhang 0005,Yiqun Liu 0001,1
1018,Edwin Lughofer,Jie Lu 0001,1
1019,Edwin Lughofer,Mahardhika Pratama,1
1020,Edwin Lughofer,Marcus de Carvalho,1
1021,Edwin Lughofer,Renchunzi Xie,1
1022,Jie Lu 0001,Mahardhika Pratama,1
1023,Jie Lu 0001,Marcus de Carvalho,1
1024,Jie Lu 0001,Renchunzi Xie,1
1025,Mahardhika Pratama,Marcus de Carvalho,1
1026,Mahardhika Pratama,Renchunzi Xie,1
1027,Marcus de Carvalho,Renchunzi Xie,1
1028,Chengtai Cao,Fan Zhou 0002,1
1029,Chengtai Cao,Goce Trajcevski,1
1030,Chengtai Cao,Ji Geng,1
1031,Chengtai Cao,Kunpeng Zhang,1
1032,Chengtai Cao,Ting Zhong,1
1033,Fan Zhou 0002,Goce Trajcevski,5
1034,Fan Zhou 0002,Ji Geng,1
1035,Fan Zhou 0002,Kunpeng Zhang,5
1036,Fan Zhou 0002,Ting Zhong,5
1037,Goce Trajcevski,Ji Geng,1
1038,Goce Trajcevski,Kunpeng Zhang,5
1039,Goce Trajcevski,Ting Zhong,5
1040,Ji Geng,Kunpeng Zhang,1
1041,Ji Geng,Ting Zhong,1
1042,Kunpeng Zhang,Ting Zhong,5
1043,Joshua Zhexue Huang,Salman Salloum,1
1044,Joshua Zhexue Huang,Yinxu Wu,1
1045,Salman Salloum,Yinxu Wu,1
1046,Sunil Kumar Maurya,Tsuyoshi Murata,1
1047,Sunil Kumar Maurya,Xin Liu 0020,1
1048,Tsuyoshi Murata,Xin Liu 0020,2
1049,Hongzhi Yin,Ke Sun 0010,1
1050,Hongzhi Yin,Ling Chen 0006,1
1051,Hongzhi Yin,Tieyun Qian,1
1052,Hongzhi Yin,Tong Chen 0005,2
1053,Hongzhi Yin,Yiqi Chen,1
1054,Ke Sun 0010,Ling Chen 0006,1
1055,Ke Sun 0010,Tieyun Qian,1
1056,Ke Sun 0010,Tong Chen 0005,1
1057,Ke Sun 0010,Yiqi Chen,1
1058,Ling Chen 0006,Tieyun Qian,1
1059,Ling Chen 0006,Tong Chen 0005,1
1060,Ling Chen 0006,Yiqi Chen,1
1061,Tieyun Qian,Tong Chen 0005,1
1062,Tieyun Qian,Yiqi Chen,1
1063,Tong Chen 0005,Yiqi Chen,1
1064,Chuan Shi,Philip S. Yu,3
1065,Chuan Shi,Xiangnan Kong,1
1066,Chuan Shi,Yanfang Ye,6
1067,Chuan Shi,Yuyan Zheng,1
1068,Xiangnan Kong,Yanfang Ye,1
1069,Xiangnan Kong,Yuyan Zheng,1
1070,Yanfang Ye,Yuyan Zheng,1
1071,Andy Jinhua Ma,Baoyao Yang,1
1072,Andy Jinhua Ma,Francis Ka-Leung Chan,1
1073,Andy Jinhua Ma,Grace Lai-Hung Wong,1
1074,Andy Jinhua Ma,Huiqi Deng,1
1075,Andy Jinhua Ma,Jessica Yuet-Ling Ching,1
1076,Andy Jinhua Ma,Mang Ye,1
1077,Andy Jinhua Ma,Pong C. Yuen,1
1078,Andy Jinhua Ma,Qingxiong Tan,1
1079,Andy Jinhua Ma,Terry Cheuk-Fung Yip,1
1080,Andy Jinhua Ma,Vincent Wai-Sun Wong,1
1081,Andy Jinhua Ma,Yee-Kit Tse,1
1082,Baoyao Yang,Francis Ka-Leung Chan,1
1083,Baoyao Yang,Grace Lai-Hung Wong,1
1084,Baoyao Yang,Huiqi Deng,1
1085,Baoyao Yang,Jessica Yuet-Ling Ching,1
1086,Baoyao Yang,Mang Ye,1
1087,Baoyao Yang,Pong C. Yuen,1
1088,Baoyao Yang,Qingxiong Tan,1
1089,Baoyao Yang,Terry Cheuk-Fung Yip,1
1090,Baoyao Yang,Vincent Wai-Sun Wong,1
1091,Baoyao Yang,Yee-Kit Tse,1
1092,Francis Ka-Leung Chan,Grace Lai-Hung Wong,1
1093,Francis Ka-Leung Chan,Huiqi Deng,1
1094,Francis Ka-Leung Chan,Jessica Yuet-Ling Ching,1
1095,Francis Ka-Leung Chan,Mang Ye,1
1096,Francis Ka-Leung Chan,Pong C. Yuen,1
1097,Francis Ka-Leung Chan,Qingxiong Tan,1
1098,Francis Ka-Leung Chan,Terry Cheuk-Fung Yip,1
1099,Francis Ka-Leung Chan,Vincent Wai-Sun Wong,1
1100,Francis Ka-Leung Chan,Yee-Kit Tse,1
1101,Grace Lai-Hung Wong,Huiqi Deng,1
1102,Grace Lai-Hung Wong,Jessica Yuet-Ling Ching,1
1103,Grace Lai-Hung Wong,Mang Ye,1
1104,Grace Lai-Hung Wong,Pong C. Yuen,1
1105,Grace Lai-Hung Wong,Qingxiong Tan,1
1106,Grace Lai-Hung Wong,Terry Cheuk-Fung Yip,1
1107,Grace Lai-Hung Wong,Vincent Wai-Sun Wong,1
1108,Grace Lai-Hung Wong,Yee-Kit Tse,1
1109,Huiqi Deng,Jessica Yuet-Ling Ching,1
1110,Huiqi Deng,Mang Ye,1
1111,Huiqi Deng,Pong C. Yuen,1
1112,Huiqi Deng,Qingxiong Tan,1
1113,Huiqi Deng,Terry Cheuk-Fung Yip,1
1114,Huiqi Deng,Vincent Wai-Sun Wong,1
1115,Huiqi Deng,Yee-Kit Tse,1
1116,Jessica Yuet-Ling Ching,Mang Ye,1
1117,Jessica Yuet-Ling Ching,Pong C. Yuen,1
1118,Jessica Yuet-Ling Ching,Qingxiong Tan,1
1119,Jessica Yuet-Ling Ching,Terry Cheuk-Fung Yip,1
1120,Jessica Yuet-Ling Ching,Vincent Wai-Sun Wong,1
1121,Jessica Yuet-Ling Ching,Yee-Kit Tse,1
1122,Mang Ye,Pong C. Yuen,1
1123,Mang Ye,Qingxiong Tan,1
1124,Mang Ye,Terry Cheuk-Fung Yip,1
1125,Mang Ye,Vincent Wai-Sun Wong,1
1126,Mang Ye,Yee-Kit Tse,1
1127,Pong C. Yuen,Qingxiong Tan,1
1128,Pong C. Yuen,Terry Cheuk-Fung Yip,1
1129,Pong C. Yuen,Vincent Wai-Sun Wong,1
1130,Pong C. Yuen,Yee-Kit Tse,1
1131,Qingxiong Tan,Terry Cheuk-Fung Yip,1
1132,Qingxiong Tan,Vincent Wai-Sun Wong,1
1133,Qingxiong Tan,Yee-Kit Tse,1
1134,Terry Cheuk-Fung Yip,Vincent Wai-Sun Wong,1
1135,Terry Cheuk-Fung Yip,Yee-Kit Tse,1
1136,Vincent Wai-Sun Wong,Yee-Kit Tse,1
1137,Junbo Zhang,Tianrui Li,1
1138,Junbo Zhang,Ting Li,1
1139,Junbo Zhang,Xiuwen Yi,1
1140,Junbo Zhang,Yu Zheng 0004,3
1141,Junbo Zhang,Zhewen Duan,1
1142,Tianrui Li,Ting Li,1
1143,Tianrui Li,Xiuwen Yi,1
1144,Tianrui Li,Yu Zheng 0004,3
1145,Tianrui Li,Zhewen Duan,1
1146,Ting Li,Xiuwen Yi,1
1147,Ting Li,Yu Zheng 0004,1
1148,Ting Li,Zhewen Duan,1
1149,Xiuwen Yi,Yu Zheng 0004,1
1150,Xiuwen Yi,Zhewen Duan,1
1151,Yu Zheng 0004,Zhewen Duan,1
1152,Chanyoung Park,Donghyun Kim,1
1153,Chanyoung Park,Hwanjo Yu,2
1154,Chanyoung Park,Jiawei Han 0001,1
1155,Chanyoung Park,Qi Zhu 0008,1
1156,Donghyun Kim,Hwanjo Yu,1
1157,Donghyun Kim,Jiawei Han 0001,1
1158,Donghyun Kim,Qi Zhu 0008,1
1159,Hwanjo Yu,Jiawei Han 0001,1
1160,Hwanjo Yu,Qi Zhu 0008,1
1161,Jiawei Han 0001,Qi Zhu 0008,2
1162,Cheng Ji,Hao Peng,1
1163,Cheng Ji,Jian Peng,1
1164,Cheng Ji,Jianxin Li 0002,1
1165,Cheng Ji,Yangqiu Song,1
1166,Cheng Ji,Yu He,1
1167,Hao Peng,Jian Peng,1
1168,Hao Peng,Jianxin Li 0002,1
1169,Hao Peng,Yangqiu Song,1
1170,Hao Peng,Yu He,1
1171,Jian Peng,Jianxin Li 0002,1
1172,Jian Peng,Yangqiu Song,1
1173,Jian Peng,Yu He,1
1174,Jianxin Li 0002,Yangqiu Song,1
1175,Jianxin Li 0002,Yu He,1
1176,Yangqiu Song,Yu He,1
1177,Katrien Verbert,Li Chen,1
1178,Katrien Verbert,Nyi Nyi Htun,1
1179,Katrien Verbert,Wanling Cai,1
1180,Katrien Verbert,Yucheng Jin,1
1181,Li Chen,Nyi Nyi Htun,1
1182,Li Chen,Wanling Cai,1
1183,Li Chen,Yucheng Jin,1
1184,Nyi Nyi Htun,Wanling Cai,1
1185,Nyi Nyi Htun,Yucheng Jin,1
1186,Wanling Cai,Yucheng Jin,1
1187,Liu Yang,Qinghua Hu,1
1188,Liu Yang,Yao Tan,1
1189,Liu Yang,Zhibin Du,1
1190,Qinghua Hu,Yao Tan,1
1191,Qinghua Hu,Zhibin Du,1
1192,Yao Tan,Zhibin Du,1
1193,Ke Zhou,Wen Zheng,1
1194,An Zhuo,Haifeng Wang,1
1195,An Zhuo,Jizhou Huang,1
1196,An Zhuo,Miao Fan,1
1197,An Zhuo,Ping Li 0001,1
1198,An Zhuo,Ying Li,1
1199,Haifeng Wang,Jizhou Huang,1
1200,Haifeng Wang,Miao Fan,1
1201,Haifeng Wang,Ping Li 0001,1
1202,Haifeng Wang,Ying Li,1
1203,Jizhou Huang,Miao Fan,2
1204,Jizhou Huang,Ping Li 0001,1
1205,Jizhou Huang,Ying Li,2
1206,Miao Fan,Ying Li,2
1207,Ping Li 0001,Ying Li,1
1208,Ahmad Farag,Porter Jenkins,1
1209,Ahmad Farag,Suhang Wang,1
1210,Ahmad Farag,Zhenhui Li,1
1211,Porter Jenkins,Suhang Wang,1
1212,Porter Jenkins,Zhenhui Li,2
